Generacja,Bot_ID,Punkty,town_size,feudal_wood_percent,feudal_gold_percent,feudal_stone_percent,feudal_food_percent,castle_wood_percent,castle_gold_percent,castle_stone_percent,castle_food_percent,feudal_vills,castle_vills,boar_hunting,boar_hunters,build_market,build_blacksmith,build_archery,build_stable,build_tower,build_palisade,build_castle,build_siege,militia_count,archer_count,skirm_count,scout_count,spearman_count,knight_count,ram_count,attack_group_size,target_eco,attack_percent,min_attack_group,army_size_with_siege,army_size_no_siege,retreat_threshold,attack_groups,feudal_aggression,tech_loom,tech_wheelbarrow,tech_double_axe,tech_horse_collar,tech_gold_mining,tech_fletching,tech_padded_archer,tech_forging,tech_scale_mail,tech_bloodlines
133,41,2089,19,50,11,1,37,8,34,9,54,19,45,0,7,0,0,1,1,1,1,0,0,33,32,21,8,0,13,1,22,0,81,1,19,45,15,4,1,0,1,1,0,1,0,1,0,0,0
133,14,2074,43,43,15,1,35,8,25,11,54,17,49,1,7,0,1,1,1,0,1,1,0,30,38,5,13,0,13,6,1,1,81,19,34,41,15,1,0,1,1,0,0,0,1,0,1,1,1
133,1,2069,24,67,14,1,40,4,34,19,41,16,45,0,7,0,0,1,1,0,1,0,0,8,18,14,1,14,12,10,22,0,65,0,16,41,7,0,0,0,0,0,1,0,0,1,0,0,1
133,60,2066,19,47,11,0,37,11,37,27,52,14,50,0,7,0,0,0,1,0,1,1,0,33,33,5,13,0,13,1,0,0,77,13,21,47,15,8,1,0,1,1,1,0,1,1,0,1,1
133,34,2062,19,48,13,0,37,8,34,22,54,21,35,0,8,1,0,1,0,0,1,0,0,3,23,5,15,0,13,0,22,1,81,0,21,41,15,4,0,0,1,0,0,0,0,1,0,1,0
133,86,2048,30,40,9,0,51,40,18,10,32,22,36,0,7,0,0,1,0,0,0,0,1,8,21,1,9,23,27,1,15,0,71,16,16,36,6,2,1,0,0,1,1,1,0,1,0,1,1
133,89,2046,25,37,12,4,47,27,18,15,40,21,35,0,4,1,0,0,0,1,1,1,1,2,39,6,4,15,28,2,35,1,87,6,19,43,0,1,1,1,0,1,1,0,0,0,0,1,1
133,74,2040,20,45,6,1,37,35,19,27,54,20,40,1,7,0,1,0,0,1,1,1,0,38,36,16,18,0,24,6,20,0,83,1,22,41,7,0,1,1,0,0,0,0,1,1,1,1,1
133,26,2030,33,49,5,1,37,8,32,14,54,18,42,0,7,1,0,1,1,0,1,0,1,33,28,21,8,15,23,1,1,0,70,12,21,30,7,1,1,0,0,1,1,0,1,1,1,0,0
133,23,2029,22,45,14,4,33,35,34,9,54,15,45,0,5,0,0,1,1,0,1,0,1,10,28,24,7,0,23,6,22,0,69,1,30,41,7,1,1,0,1,1,0,0,1,0,1,0,0
133,7,2023,19,67,11,1,38,8,34,24,41,19,45,0,7,0,0,0,0,0,1,0,0,33,18,5,1,14,13,8,22,0,81,0,15,25,8,0,0,0,0,0,0,0,1,0,1,0,0
133,82,2015,32,46,14,1,32,8,38,19,54,17,44,0,7,1,0,1,1,1,0,0,0,33,37,15,23,0,23,8,1,0,70,19,19,46,15,1,0,0,0,0,0,0,0,1,0,0,0
133,12,2004,24,67,5,1,42,13,29,16,44,20,38,0,7,0,1,1,1,1,1,0,0,8,33,5,1,9,9,0,22,0,87,17,16,25,7,0,0,0,0,0,1,0,0,1,1,0,1
133,8,2002,22,63,8,4,41,8,29,25,54,13,45,0,7,0,1,1,1,0,1,1,0,10,38,14,19,1,14,13,22,0,81,1,25,39,7,1,0,0,1,1,1,1,0,0,0,0,1
133,72,1995,24,69,1,5,36,12,24,25,30,16,46,1,5,0,0,0,0,1,0,1,1,33,29,15,18,1,20,1,1,0,62,17,31,45,8,0,1,0,0,1,0,0,1,1,1,0,1
133,67,1947,16,46,14,1,35,8,27,24,54,17,44,0,7,1,0,0,1,0,0,0,1,35,37,18,12,1,27,0,22,0,65,17,21,41,7,1,1,1,0,1,0,1,1,0,1,0,1
133,35,1885,29,50,8,1,37,11,30,9,55,15,49,1,7,1,1,1,1,0,0,0,0,8,33,21,7,0,23,8,0,0,81,9,21,45,8,1,1,0,1,0,0,0,0,1,0,1,1
133,51,1844,33,61,5,1,37,12,36,16,42,15,42,1,7,0,1,0,1,1,0,0,0,33,28,21,6,15,18,0,0,1,66,12,30,22,7,1,0,0,1,1,0,0,1,1,1,1,1
133,32,1841,20,67,0,5,40,15,28,19,54,18,45,0,7,0,0,1,1,0,1,1,1,8,39,14,1,10,12,10,22,1,81,1,31,41,8,0,0,0,0,0,1,1,0,1,1,0,1
133,46,1748,26,42,14,0,33,3,18,27,54,20,37,0,5,0,1,1,1,0,1,0,1,3,18,14,13,0,18,1,15,1,55,1,22,41,8,0,0,1,1,0,1,1,0,1,1,0,0
133,83,1322,20,67,0,5,41,15,28,18,54,17,47,0,7,0,0,0,0,0,1,0,0,37,42,15,20,1,12,1,22,1,67,21,23,22,7,0,0,0,1,0,1,0,1,1,1,1,1
134,48,3364,38,67,6,1,37,8,34,19,54,19,45,0,7,0,0,1,1,1,1,1,0,38,18,1,15,1,19,0,0,0,63,17,19,41,15,4,1,0,0,1,0,0,0,1,1,1,0
134,52,3266,33,62,5,1,41,13,29,9,44,18,45,1,7,0,1,1,1,0,1,1,1,8,33,5,20,13,14,0,1,0,72,21,34,28,7,1,0,0,0,1,0,0,1,1,0,1,1
134,35,3200,33,67,7,8,42,3,34,19,33,17,39,0,7,1,1,1,1,0,1,1,1,34,30,22,12,24,13,12,1,1,90,0,34,26,7,1,0,0,0,1,1,1,1,1,0,1,1
134,25,3073,33,46,9,6,35,11,21,21,47,19,42,0,7,0,1,1,1,1,1,1,1,37,32,11,14,10,14,1,16,1,81,1,31,49,7,1,1,1,0,0,1,0,0,0,1,1,1
134,40,3064,38,50,14,1,40,11,38,9,51,15,42,0,7,0,0,1,1,1,1,0,0,33,18,14,8,0,21,1,0,0,84,17,19,45,15,0,1,0,1,1,0,0,0,0,0,1,0
134,49,3025,24,67,6,0,38,8,34,27,36,16,45,0,7,0,0,1,1,0,0,1,0,37,18,1,19,14,9,10,22,0,81,17,21,25,8,4,0,0,1,1,1,0,1,1,0,1,0
134,42,2955,35,62,15,0,41,8,39,7,54,16,44,0,7,0,1,0,1,0,0,0,1,33,34,21,20,1,14,0,1,0,81,19,20,45,7,1,0,0,0,1,1,1,0,1,1,1,0
134,95,2953,28,40,9,3,48,39,13,5,43,21,30,0,7,0,0,1,1,0,1,0,1,9,24,3,3,13,10,1,16,1,63,7,15,37,14,4,1,1,1,0,1,0,1,0,0,1,0
134,70,2935,38,71,14,0,43,7,31,15,54,15,50,1,7,0,0,1,0,0,1,0,1,34,20,21,21,14,18,9,20,0,53,17,20,44,8,0,0,0,0,0,1,1,0,1,1,1,1
134,32,2908,17,45,10,0,45,37,34,21,23,28,43,0,8,0,0,1,0,1,1,1,0,9,18,14,7,12,12,4,34,0,91,13,16,36,8,3,1,1,0,1,0,0,0,0,0,0,0
134,21,2897,19,44,6,1,40,11,34,27,41,16,45,1,7,1,1,1,1,0,1,0,1,32,18,1,0,0,21,0,22,0,81,0,19,47,8,1,0,0,1,1,0,0,1,0,1,1,0
134,53,2856,25,67,7,1,40,8,25,19,33,18,39,1,7,0,1,1,1,1,1,0,1,7,18,16,1,14,10,10,19,1,71,19,21,25,7,0,1,0,0,1,0,0,0,1,0,0,1
134,3,2777,28,62,8,1,41,8,29,7,31,13,45,0,7,0,0,1,1,0,1,1,0,8,38,2,20,13,14,8,11,1,65,21,21,39,8,0,0,0,0,1,1,1,1,1,0,0,1
134,17,2758,38,56,6,5,37,8,22,21,54,19,42,1,5,0,0,1,0,0,1,0,1,33,41,15,13,1,15,0,0,0,63,1,31,26,7,1,0,1,1,1,0,1,1,1,1,1,1
134,80,2758,28,62,8,5,33,5,34,19,54,15,45,0,7,0,0,1,0,0,0,0,0,6,38,0,9,13,9,8,11,1,64,21,26,41,8,0,0,1,1,1,0,0,1,0,0,1,0
134,11,2740,26,44,6,1,42,13,25,8,41,20,47,1,7,0,0,0,1,1,1,1,0,30,18,5,0,14,12,0,22,1,82,19,21,47,7,1,0,0,0,0,1,0,1,0,1,0,1
134,39,2714,24,43,5,0,33,35,29,27,54,17,38,1,7,0,1,1,1,0,1,1,0,8,38,5,13,0,4,6,1,1,91,19,34,41,15,1,0,0,1,1,0,0,1,0,1,1,0
134,30,2712,38,67,7,1,42,4,34,19,33,19,43,1,5,0,1,0,1,0,1,0,0,33,30,18,6,0,15,4,0,1,58,0,19,44,7,1,0,0,1,1,0,0,0,1,0,1,1
134,16,2711,33,62,5,0,37,13,22,9,44,20,38,0,7,1,1,1,0,1,1,0,1,33,33,5,15,6,23,0,1,0,77,17,34,30,7,1,0,1,1,0,0,0,1,1,1,1,0
134,26,2708,38,44,6,1,38,8,34,19,54,14,45,1,5,0,0,1,1,1,1,1,0,33,18,1,15,1,15,0,22,0,80,0,16,44,8,1,0,1,1,1,1,0,0,0,1,0,0
134,64,2687,25,46,13,1,37,8,24,24,46,20,47,0,7,1,0,0,1,0,1,1,1,2,35,18,12,1,24,10,1,1,85,16,24,44,15,0,1,1,0,0,0,0,0,0,1,1,0
134,61,2576,27,62,14,1,39,5,43,16,54,21,44,1,7,1,0,0,1,0,0,0,1,6,46,15,20,1,16,0,22,0,66,17,21,44,7,4,0,0,0,0,0,1,1,0,0,0,0
134,85,2554,15,36,5,1,58,25,23,6,46,23,34,1,7,0,0,1,0,0,0,0,1,6,30,4,2,19,28,4,25,0,75,17,20,44,10,3,0,0,1,1,1,1,0,1,0,0,1
134,8,2532,24,67,8,1,41,8,34,18,50,17,43,0,5,0,0,1,0,1,1,1,1,8,18,15,12,14,16,10,22,0,61,26,21,25,7,0,1,0,0,0,0,0,1,1,0,1,0
134,96,2499,23,41,3,4,52,38,20,10,32,26,34,0,4,0,0,0,1,1,1,1,0,7,23,10,3,16,28,2,32,0,54,17,21,36,0,2,0,0,1,1,0,1,0,0,1,0,0
134,74,2490,25,39,7,8,38,20,28,16,38,17,39,1,7,0,1,0,0,1,1,0,0,30,30,18,9,14,10,7,1,0,87,1,21,24,7,1,1,1,1,1,1,0,0,1,0,0,1
134,29,2468,20,45,0,3,35,15,25,15,23,23,38,0,8,0,0,1,0,0,0,0,1,9,39,2,7,10,6,9,1,1,87,18,17,23,8,3,1,0,1,0,1,1,0,1,1,0,0
134,69,2468,20,41,8,0,36,38,25,24,48,16,45,0,7,0,1,1,0,0,0,1,0,12,19,18,2,10,22,11,22,0,60,17,25,43,7,0,1,0,0,0,0,0,0,0,1,0,1
134,7,2463,28,62,8,1,41,8,29,7,31,13,45,0,7,0,0,0,1,0,1,1,0,8,38,2,20,13,14,8,16,1,65,21,21,39,8,0,0,0,0,0,1,1,1,1,0,0,1
134,22,2463,26,62,19,1,40,8,25,5,31,13,43,0,7,0,0,1,1,0,0,1,0,8,36,5,20,14,12,8,19,1,67,17,21,42,7,0,1,0,0,1,1,1,1,0,0,0,1
134,79,2399,17,46,8,3,39,4,40,11,23,15,45,1,8,1,0,1,1,1,1,0,0,0,16,15,7,10,28,4,34,0,91,19,16,40,7,3,0,0,0,0,0,0,1,1,0,0,0
134,15,2397,38,46,6,7,37,11,36,8,45,17,38,0,7,0,0,0,1,0,1,0,1,33,37,18,8,10,6,1,1,1,81,0,28,49,7,1,0,0,0,1,0,1,1,0,1,0,1
134,9,2384,24,67,14,4,40,35,34,24,52,16,45,0,7,0,0,0,0,0,1,0,1,8,18,1,2,11,27,10,22,0,81,17,21,44,7,4,1,0,1,0,1,1,1,0,0,1,1
134,34,2354,20,46,12,7,35,13,21,19,47,17,38,0,7,0,0,1,0,0,1,1,1,35,36,16,15,10,6,0,22,1,81,0,32,47,8,4,0,0,0,1,1,1,1,0,0,1,0
134,55,2344,20,45,0,4,37,4,28,24,45,15,32,0,7,1,1,1,1,1,0,0,0,33,44,16,13,10,21,1,1,0,81,21,16,44,7,1,1,1,1,0,0,1,0,1,0,0,1
134,83,2323,20,62,14,1,35,3,34,22,54,18,44,0,7,0,1,1,0,0,0,0,1,31,28,15,20,15,23,0,1,0,70,14,26,40,7,3,1,0,1,1,1,0,0,1,0,1,1
134,28,2321,19,44,6,1,45,8,34,18,41,28,45,0,8,1,0,0,1,0,1,1,0,7,16,2,18,10,22,4,34,0,91,0,21,45,11,3,1,1,1,0,0,0,1,0,0,1,1
134,84,2321,20,62,13,0,37,4,29,27,59,20,38,1,7,1,1,1,1,0,0,0,1,43,38,5,13,6,5,4,22,1,66,17,24,41,7,0,0,0,1,1,1,0,1,0,1,0,0
134,91,2316,26,34,4,4,58,30,27,12,31,19,37,1,7,0,0,1,0,0,0,0,1,5,30,1,4,21,13,1,35,1,77,6,17,36,4,2,0,1,1,1,1,1,0,1,0,1,1
134,58,2301,15,67,7,3,39,41,22,13,28,16,44,0,8,1,1,1,1,1,0,1,1,7,16,2,20,10,17,4,37,1,91,15,20,39,8,3,1,0,0,0,0,0,1,0,0,0,0
134,1,2287,20,43,14,0,37,4,29,20,54,17,45,0,7,1,1,1,1,0,1,1,0,30,38,5,13,0,23,2,1,1,91,19,34,41,15,0,0,0,1,1,0,0,1,0,1,1,1
134,46,2283,33,67,7,5,38,15,28,9,44,20,35,0,7,0,1,0,1,1,1,0,1,33,33,5,13,6,23,1,1,1,81,0,34,30,8,0,0,0,1,0,1,1,1,0,0,1,1
134,73,2280,35,62,0,4,36,7,21,28,45,15,45,1,7,0,1,0,0,0,0,1,1,4,47,15,20,0,17,15,1,1,70,21,20,44,7,0,0,1,1,1,1,0,0,1,0,0,1
134,45,2271,30,62,8,8,41,1,29,7,31,18,39,1,7,0,0,0,1,0,1,1,0,4,30,18,20,24,10,7,1,0,65,21,23,39,8,1,0,0,1,0,1,1,0,1,0,0,1
134,62,2250,19,47,6,0,38,8,31,27,41,19,46,1,7,0,0,1,1,0,1,0,0,32,18,1,15,14,9,0,22,1,81,1,21,47,8,4,0,0,1,0,1,1,1,1,1,0,0
134,86,2248,15,40,5,1,54,30,27,10,33,22,37,1,5,1,0,0,1,0,1,1,1,2,26,7,10,24,19,2,11,0,63,5,25,40,13,4,0,1,1,0,1,1,1,0,0,0,0
134,90,2243,26,37,5,5,53,25,24,13,38,18,37,0,4,0,1,0,0,0,0,1,1,0,34,2,3,14,26,3,17,0,76,18,25,42,3,3,1,0,1,0,1,0,1,1,0,1,1
134,92,2230,18,31,13,1,55,23,26,12,39,28,38,0,6,1,1,0,1,1,1,1,0,8,30,1,10,11,12,2,30,0,72,5,18,36,12,3,1,0,0,0,1,0,1,1,1,0,0
134,51,2211,26,67,19,1,40,8,29,8,54,17,47,0,7,0,0,1,1,0,1,1,0,34,18,5,13,10,17,10,23,1,81,19,21,23,8,1,0,0,1,0,1,0,1,0,0,1,1
134,72,2211,19,43,6,0,38,8,34,27,49,22,45,1,7,0,0,0,0,0,1,1,0,29,15,5,15,0,7,2,22,0,91,0,21,47,8,0,0,1,0,1,0,0,1,1,0,1,0
134,14,2210,22,65,5,4,33,35,30,11,28,13,38,0,7,0,0,1,1,0,1,0,0,8,23,2,20,5,9,8,11,1,80,21,26,37,8,1,0,1,0,0,1,0,0,0,0,0,0
134,82,2201,36,67,0,0,36,11,26,21,33,20,45,0,7,1,0,1,1,0,0,0,0,33,18,14,4,14,12,8,21,0,81,20,16,45,8,1,1,1,0,0,1,1,1,0,1,0,1
134,89,2194,28,46,10,2,42,30,26,9,35,26,28,1,7,0,0,0,1,0,0,0,1,2,31,5,1,14,23,5,17,0,50,6,15,40,5,2,1,0,1,1,1,0,1,1,0,0,0
134,19,2185,29,67,13,0,40,11,29,9,41,16,48,0,7,0,0,1,1,0,1,1,0,30,18,14,18,1,23,2,19,0,70,19,19,44,15,0,0,0,1,0,1,0,1,0,1,0,0
134,37,2174,28,62,5,1,38,13,29,7,31,20,45,0,7,0,1,1,1,1,1,1,0,33,33,2,20,1,23,8,1,0,65,17,21,39,7,1,0,1,1,1,0,0,1,1,0,1,0
134,88,2163,24,49,7,3,41,29,11,6,54,28,37,1,6,1,1,0,0,0,0,1,0,8,33,4,7,20,29,1,33,0,79,9,20,44,13,2,1,0,1,0,1,0,1,0,0,0,0
134,76,2162,26,58,5,1,41,4,30,27,56,17,41,1,7,0,1,0,0,1,0,0,0,10,23,21,24,1,9,1,0,0,84,19,28,41,7,1,1,1,0,0,0,1,0,1,1,0,1
134,31,2153,20,44,0,5,38,13,34,16,54,22,38,1,7,0,1,1,0,0,0,1,0,32,18,16,18,10,9,1,22,0,81,1,21,23,8,4,1,0,1,0,1,0,0,0,1,1,0
134,36,2146,23,67,14,1,36,4,32,20,54,17,45,1,7,1,0,1,1,0,0,1,0,32,13,14,13,14,12,2,1,0,91,19,16,41,15,1,0,0,1,0,1,0,1,0,0,1,1
134,94,2140,15,35,0,0,65,34,19,10,37,19,35,1,6,0,1,1,1,1,1,1,0,7,10,5,1,3,13,1,31,0,91,14,21,41,4,2,1,1,0,0,0,1,0,0,1,1,1
134,50,2138,22,44,6,4,38,35,33,27,41,17,45,0,7,0,0,1,1,0,1,1,1,32,18,1,7,6,14,3,1,0,81,17,21,47,8,4,0,1,1,0,1,0,0,0,1,1,0
134,33,2134,23,67,5,1,38,8,22,9,44,19,38,0,7,0,1,1,1,0,0,0,1,33,18,9,15,4,23,8,1,0,72,17,34,30,8,0,0,1,1,0,0,0,1,1,0,0,1
134,66,2132,19,67,15,0,38,1,34,21,54,16,44,0,7,0,0,1,1,0,1,0,0,27,38,5,14,16,12,6,22,1,65,20,16,41,8,0,0,0,1,0,1,0,0,0,0,1,0
134,87,2132,21,31,5,4,60,40,10,8,42,22,28,0,5,0,0,0,0,0,1,1,0,0,34,4,10,22,20,1,27,1,79,7,25,48,6,4,1,0,0,1,0,0,0,1,1,0,0
134,38,2119,22,62,14,4,33,35,30,31,50,15,45,0,7,1,1,1,0,1,0,0,0,0,42,20,7,1,28,14,1,0,70,21,21,44,7,1,0,0,0,1,0,0,0,1,0,0,1
134,41,2119,22,49,5,1,35,8,29,5,57,19,47,0,7,0,0,1,1,0,0,0,1,33,38,9,7,6,9,2,1,1,81,12,21,45,8,1,1,0,1,0,1,1,0,0,1,0,0
134,67,2116,20,45,14,1,40,8,25,29,52,17,45,0,7,0,1,1,0,1,1,1,0,13,18,1,2,1,23,10,22,0,79,16,34,25,15,0,0,0,1,1,1,1,0,0,0,1,1
134,20,2113,25,45,14,0,39,4,34,18,51,16,45,0,5,0,0,1,1,1,1,1,0,8,21,15,7,1,16,8,23,0,81,23,21,44,7,4,1,1,1,0,1,0,0,1,0,1,0
134,65,2090,38,67,6,1,37,8,34,21,41,17,45,1,5,0,1,0,1,1,1,1,1,32,16,18,6,10,15,6,1,0,65,14,19,48,8,1,0,0,1,0,0,0,0,0,0,1,1
134,68,2080,22,45,1,5,35,15,34,16,54,17,38,1,7,0,1,0,1,1,1,0,0,10,23,16,11,13,1,1,22,0,81,1,6,41,8,1,0,1,1,1,1,1,1,0,1,0,0
134,78,2078,38,51,8,6,37,3,34,21,54,19,34,0,7,0,0,1,1,1,0,0,0,34,24,13,8,15,23,0,1,0,72,15,18,40,15,6,0,0,1,1,1,0,0,0,1,0,1
134,18,2076,24,67,14,0,43,11,34,9,51,19,47,1,7,0,0,1,0,0,0,0,1,30,18,14,21,10,21,1,0,1,65,17,19,44,15,0,0,0,0,1,0,0,1,0,0,1,0
134,10,2056,24,67,14,7,34,11,21,9,47,17,38,0,7,0,1,0,1,0,1,1,0,33,37,14,0,1,21,1,0,1,70,0,19,45,15,1,1,1,0,1,1,1,0,0,0,0,0
134,77,2048,25,65,13,8,41,5,26,24,33,15,39,1,7,0,1,1,0,1,1,0,0,26,37,2,14,0,9,7,0,0,87,1,21,39,8,0,0,0,0,1,0,0,0,1,1,1,0
134,93,2041,28,49,6,1,44,23,16,6,55,25,34,0,4,0,1,1,1,0,1,1,0,5,35,4,10,22,18,2,26,0,95,8,25,47,10,4,0,0,0,1,0,0,1,0,0,0,0
134,13,2016,23,46,9,2,35,21,21,19,56,17,32,0,7,1,0,0,1,0,1,1,0,34,30,4,8,10,6,0,1,0,61,0,31,49,7,2,1,0,1,1,1,0,0,1,1,0,1
134,75,2012,20,67,1,1,39,4,28,18,53,16,44,0,7,0,1,1,0,0,1,0,0,6,21,23,23,1,6,0,37,1,81,23,10,24,8,0,1,0,0,1,1,1,0,0,0,0,1
134,56,2000,20,60,4,1,35,20,21,19,47,17,38,0,7,0,1,1,1,0,1,0,1,33,37,14,14,10,6,1,1,1,83,22,36,51,7,1,1,0,1,0,1,0,0,1,1,0,0
134,27,1997,25,67,7,1,42,2,34,18,54,18,39,1,5,0,1,0,1,0,1,0,1,6,21,18,13,24,16,7,37,1,87,23,15,44,7,1,0,0,0,1,0,0,0,1,0,1,0
134,5,1976,19,44,6,1,38,8,34,27,41,19,45,0,7,0,0,1,1,0,1,1,0,32,18,1,15,1,9,0,22,0,81,0,21,47,8,4,0,0,1,0,1,0,1,0,1,1,0
134,2,1958,23,67,10,1,36,8,34,21,41,16,45,0,7,0,0,1,0,0,0,0,0,32,18,14,0,14,12,8,22,0,65,20,16,41,8,0,0,0,1,0,0,0,0,1,0,0,0
134,4,1934,19,67,14,0,43,4,25,30,51,17,47,1,7,0,0,1,0,0,1,0,0,34,18,19,21,14,12,10,0,0,65,17,20,44,8,0,1,1,1,0,1,1,0,1,1,0,1
134,63,1934,19,64,1,1,64,21,25,8,51,23,30,1,7,0,0,0,1,0,1,0,0,34,22,19,22,14,18,4,38,1,61,10,20,37,15,0,1,1,0,0,1,0,1,1,1,1,1
134,81,1926,27,69,13,1,39,4,15,8,54,22,44,0,4,0,1,0,0,0,1,1,0,6,36,16,20,6,18,2,37,1,65,9,15,37,8,3,0,0,0,0,1,1,1,0,0,0,0
134,44,1911,20,47,10,1,36,8,34,18,42,16,40,0,7,0,0,0,1,1,1,0,0,32,18,14,0,14,12,10,22,1,65,20,16,39,7,4,0,1,1,0,0,1,0,0,0,0,0
134,59,1903,34,62,7,0,34,14,30,20,48,16,36,0,7,0,1,1,0,1,0,0,0,33,24,16,3,9,8,6,1,0,81,17,25,25,7,0,0,1,1,0,1,0,0,1,1,1,0
134,12,1876,38,65,19,0,45,4,28,11,54,12,48,1,7,1,0,0,0,1,0,0,0,33,18,21,21,14,12,10,15,1,84,19,18,43,8,0,1,1,0,0,1,0,0,1,1,0,1
134,57,1843,24,46,12,9,39,11,21,19,47,15,38,0,7,1,0,0,0,0,1,1,1,35,40,13,14,10,6,1,0,1,81,0,32,44,7,0,1,1,0,1,0,1,1,0,1,0,0
134,54,1767,19,47,10,0,38,8,30,27,43,16,46,0,7,0,0,1,1,0,1,0,0,32,18,14,15,1,9,0,20,1,64,1,21,41,8,4,0,0,1,0,1,0,0,1,0,0,0
134,6,1764,17,45,7,3,45,37,25,15,23,28,38,0,8,0,0,1,0,1,0,1,0,9,16,2,7,10,22,4,34,0,91,13,17,40,11,3,1,1,0,0,0,1,0,1,1,1,0
134,43,1757,33,62,5,1,40,9,24,8,41,20,47,0,7,0,1,1,1,1,0,0,1,7,33,5,15,14,12,10,1,1,67,19,18,41,7,0,0,1,0,0,1,1,1,0,1,0,1
134,24,1753,33,67,5,0,37,9,36,8,54,10,47,1,7,0,0,0,1,1,1,1,0,33,14,21,8,14,23,10,0,0,72,12,30,30,8,0,0,0,1,0,1,0,1,1,1,0,1
134,60,1470,36,66,0,0,41,13,21,15,33,28,38,1,7,1,0,0,1,1,0,1,1,34,18,14,0,16,22,4,35,1,91,1,31,40,11,3,1,1,0,0,0,1,1,0,0,0,1
134,47,1344,38,62,1,4,36,4,25,24,54,20,37,1,7,1,1,1,1,0,0,0,1,30,33,21,12,0,30,15,1,1,81,21,19,44,15,1,0,0,0,1,1,0,1,0,1,0,1
134,71,1311,19,67,0,0,38,8,28,20,54,20,38,0,7,0,1,0,0,0,0,1,0,28,39,1,13,0,6,0,22,1,81,1,21,47,8,0,0,0,0,0,0,0,0,0,1,1,1
134,23,1254,33,51,5,1,37,5,34,9,52,16,45,0,7,0,0,0,0,1,0,1,0,28,33,18,8,15,12,8,0,1,65,12,16,51,15,0,0,0,1,1,1,0,1,1,1,1,0
135,15,3273,24,71,5,0,43,35,31,15,54,17,50,0,7,0,1,1,1,0,0,1,1,8,38,5,13,1,4,6,1,0,91,17,20,42,8,0,0,0,0,1,1,0,1,1,1,0,0
135,83,3173,16,46,10,6,53,11,25,18,46,23,41,1,7,0,0,1,1,1,0,1,1,34,30,1,14,19,29,1,17,1,75,17,31,44,7,3,0,0,1,1,0,1,1,1,0,0,1
135,68,3163,26,62,19,0,40,35,25,27,54,17,43,0,7,0,0,1,1,0,0,1,0,8,36,5,13,0,12,8,0,0,67,23,34,42,15,0,0,0,1,0,0,0,0,0,0,1,1
135,73,3106,28,44,6,0,38,8,34,19,30,20,45,1,5,0,1,0,1,0,1,1,0,33,36,2,20,0,26,8,1,1,78,17,16,44,8,0,0,1,1,0,1,0,1,0,0,0,1
135,41,3038,20,41,13,0,36,8,25,24,46,16,45,0,7,1,0,1,1,1,1,1,0,37,18,18,2,1,19,0,0,0,60,17,25,43,15,4,0,0,0,1,0,0,1,1,1,0,1
135,42,2911,28,63,7,8,41,8,29,19,31,17,45,0,7,1,0,1,1,0,0,1,0,34,30,0,20,24,14,12,0,1,90,0,34,39,7,1,1,0,0,1,0,1,1,1,0,0,1
135,48,2908,28,44,8,5,41,11,34,19,50,15,45,0,7,0,0,1,0,0,0,0,0,32,15,1,0,0,20,8,22,0,64,1,26,47,8,0,0,0,1,0,1,0,1,1,1,1,0
135,16,2898,37,62,5,0,41,13,29,9,44,20,45,1,7,1,1,1,1,1,1,0,1,8,33,5,15,6,23,0,1,1,77,21,37,24,7,1,0,1,0,0,0,0,1,1,1,1,0
135,79,2869,19,64,13,1,40,36,37,24,41,16,45,0,7,1,1,1,0,0,1,1,0,32,18,0,2,11,27,1,22,0,80,13,19,44,7,4,1,1,1,1,0,1,1,1,1,1,0
135,19,2819,24,50,14,1,38,8,38,13,54,15,45,0,7,1,1,1,1,1,1,1,1,33,18,0,8,0,9,10,22,0,81,17,19,40,15,0,0,0,1,0,1,0,0,0,0,1,0
135,12,2768,38,71,15,0,41,4,34,19,54,16,43,0,5,0,1,0,1,0,0,0,1,33,34,18,6,0,14,0,1,0,63,0,20,45,7,1,0,0,1,1,1,0,0,1,0,1,0
135,81,2768,38,62,14,1,37,11,22,6,51,19,34,0,7,0,1,1,1,1,1,1,0,33,18,5,15,10,23,1,0,0,84,19,19,48,15,0,0,0,1,1,0,0,1,0,0,0,1
135,92,2763,16,36,8,4,52,30,30,14,26,25,37,0,8,1,0,1,0,1,1,0,0,9,38,15,3,24,26,3,24,1,98,7,18,42,7,4,1,1,1,0,1,0,0,1,1,0,0
135,3,2736,33,67,7,8,42,3,34,19,33,17,39,0,7,1,1,1,1,0,1,1,1,34,30,22,12,24,13,12,1,1,90,0,34,26,7,1,0,0,0,1,1,1,1,1,0,1,1
135,23,2722,23,46,6,1,37,8,34,24,54,18,45,1,7,1,0,0,1,1,1,0,1,2,20,17,13,0,24,0,1,1,85,17,19,41,15,1,1,0,0,0,0,0,1,1,1,1,0
135,13,2705,19,44,6,1,40,15,34,27,41,16,45,1,7,0,1,1,1,0,1,0,1,32,18,1,0,0,21,1,22,0,81,0,19,49,8,1,1,1,1,1,0,0,1,0,1,1,0
135,5,2698,38,50,14,1,40,11,38,9,51,15,42,0,7,0,0,1,1,1,1,0,0,33,18,14,8,0,21,1,0,0,84,17,19,45,15,0,1,0,1,1,0,0,0,0,0,1,0
135,65,2690,24,67,8,0,41,8,34,21,53,17,43,1,5,0,0,1,0,1,1,0,1,8,18,11,12,14,16,10,26,0,61,26,26,25,7,0,0,0,0,0,0,1,1,1,0,1,0
